C,L_ctx,cost,shadow_price,loss_drop_per_log_budget,equivalent_compute_multiplier,equivalent_no_quality_C,share_quality,C_quality,N_change_pct,D_change_pct
1.3335214321633241e+19,8192,logarithmic,1.501360784633505e-20,0.20020967837183234,1.2036746766523136,1.6051259786681194e+19,0.09102051602349716,1.2137780888389873e+18,11.72424169524049,-18.640800762290976
1.4125375446227497e+19,8192,logarithmic,1.4031058683460517e-20,0.1981939718119303,1.2066151020145992,1.7043891335044307e+19,0.08909235103384336,1.2584629077401318e+18,11.449557231333607,-18.26727071912866
1.496235656094436e+19,8192,logarithmic,1.311313509479396e-20,0.19620340292014013,1.2094974705016737,1.8096932413206323e+19,0.08719734076121032,1.304677703635396e+18,11.180817865683924,-17.899267449036525
1.5848931924611109e+19,8192,logarithmic,1.2255561345850573e-20,0.19423755746828103,1.2123225760459013,1.9214017978420662e+19,0.08533521112020817,1.352471951816496e+18,10.917913681747148,-17.53678386845545
1.6788040181225658e+19,8192,logarithmic,1.1454346480012362e-20,0.1922960289561282,1.2150912165527825,2.039900016734248e+19,0.08350567907831301,1.4018966957272535e+18,10.660736159432327,-17.179809864876972
1.7782794100389229e+19,8192,logarithmic,1.0705765214264279e-20,0.19037841849237105,1.2178041931537849,2.165596122144439e+19,0.08170845308998273,1.453004597560475e+18,10.409178174856581,-16.828332382321896
1.8836490894897943e+19,8192,logarithmic,1.0006340126082524e-20,0.1884843346762054,1.2204623094834763,2.2989227180151615e+19,0.07994323353015557,1.5058499904994755e+18,10.163133999816365,-16.482335508775748
1.9952623149688828e+19,8192,logarithmic,9.352825043582874e-21,0.18661339347958109,1.2230663709809386,2.440338238724018e+19,0.07820971312636167,1.560488932655566e+18,9.922499300944821,-16.141800565326548
2.1134890398366433e+19,8192,logarithmic,8.742189557056523e-21,0.18476521813013322,1.225617184215597,2.5903284858751123e+19,0.07650757738867098,1.6169792627540992e+18,9.687171138607486,-15.806706196812481
2.238721138568347e+19,8192,logarithmic,8.171604575621406e-21,0.18293943899465467,1.2281155562375048,2.7494082563535254e+19,0.07483650503699146,1.6753806576288934e+18,9.457047965149323,-15.477028463477593
2.3713737056616554e+19,8192,logarithmic,7.638428857968412e-21,0.1811356934635348,1.2305622939519705,2.9181230670563914e+19,0.0731961684244432,1.7357546915690652e+18,9.232029623404392,-15.152740934058684
2.511886431509572e+19,8192,logarithmic,7.140196450993207e-21,0.1793536258356264,1.2329582035184854,3.097050982036501e+19,0.07158623395696588,1.798164897593724e+18,9.012017344212797,-14.833814779199505
2.660725059798814e+19,8192,logarithmic,6.674604974683711e-21,0.17759288720398778,1.2353040897738368,3.2868045481332113e+19,0.0700063625079208,1.8626768307018504e+18,8.796913743880008,-14.520218865639212
2.8183829312644493e+19,8192,logarithmic,6.239504695816583e-21,0.17585313534233837,1.237600755679183,3.4880328455261934e+19,0.06845620982736966,1.929358133165163e+18,8.586622821171574,-14.211919850683163
2.9853826189179695e+19,8192,logarithmic,5.832888336952898e-21,0.17413403459228524,1.2398490017909702,3.701423660029557e+19,0.06693542694542158,1.9982786019271508e+18,8.381049953924213,-13.908882276814062
3.162277660168379e+19,8192,logarithmic,5.452881570879027e-21,0.17243525575134605,1.2420496257552813,3.9277057843464225e+19,0.06544366056914547,2.0695102581745096e+18,8.180101895246562,-13.611068666231397
3.3496543915782656e+19,8192,logarithmic,5.097734154039849e-21,0.17075647596178095,1.24420342182557,4.167651455934726e+19,0.06398055347256519,2.1431274191498604e+18,7.983686769312559,-13.318439615136535
3.5481338923357606e+19,8192,logarithmic,4.76581165568564e-21,0.16909737860027027,1.2463111804032432,4.422078939585736e+19,0.06254574487929204,2.2192067722760195e+18,7.791714066751498,-13.030953887589492
3.758374042884435e+19,8192,logarithmic,4.455587742403955e-21,0.16745765316845085,1.248373687600842,4.691855263298927e+19,0.06113887083739263,2.2978274516652063e+18,7.604094639609271,-12.748568508747905
3.981071705534986e+19,8192,logarithmic,4.1656369804587605e-21,0.16583699518434566,1.2503917248275318,4.977899116545975e+19,0.05975956458610218,2.3790711170882196e+18,7.420740695916983,-12.471238857354482
4.216965034285823e+19,8192,logarithmic,3.8946281209210114e-21,0.16423510607470201,1.2523660683963418,5.28118392055338e+19,0.058407456914067395,2.463022035481779e+18,7.24156579382258,-12.198918757285526
4.466835921509617e+19,8192,logarithmic,3.6413178349587475e-21,0.1626516930682736,1.2542974891528507,5.6027410808072724e+19,0.05708217650878416,2.549767165073895e+18,7.066484835333964,-11.93156056805228
4.731512589614812e+19,8192,logarithmic,3.404544868878245e-21,0.16108646909005928,1.2561867521248857,5.943663432586238e+19,0.055783350296986674,2.6393962422108564e+18,6.8954140596329205,-11.669115274087394
5.011872336272715e+19,8192,logarithmic,3.1832245905765813e-21,0.15953915265653806,1.2580346161926765,6.305108890969538e+19,0.05451060377572257,2.7320018709706696e+18,6.7282710359992,-11.411532572717686
5.308844442309901e+19,8192,logarithmic,2.9763439009932408e-21,0.15800946777190936,1.2598418337791302,6.688304317447849e+19,0.05326356133392144,2.827679615652214e+18,6.564974656327505,-11.158760960690174
5.6234132519034905e+19,8192,logarithmic,2.7829564859456344e-21,0.1564971438253745,1.2616091505596436,7.094549615979806e+19,0.05204184656427623,2.926528096230791e+18,6.405445127253895,-10.910747819152643
5.956621435290085e+19,8192,logarithmic,2.6021783854042386e-21,0.1550019154894743,1.2633373051909897,7.525222072102262e+19,0.050845082565286526,3.028649086874799e+18,6.2496039618919585,-10.66743949698462
6.309573444801943e+19,8192,logarithmic,2.4331838588231753e-21,0.15352352261951427,1.2650270290587728,7.981780949505928e+19,0.049672892233346914,3.134147617620344e+18,6.097373971199449,-10.428781392400621
6.683439175686135e+19,8192,logarithmic,2.275201526592467e-21,0.15206171015408995,1.2666790460429178,8.465772359343979e+19,0.04852489854479689,3.243132079304907e+18,5.948679254962652,-10.194718032727545
7.0794578438414025e+19,8192,logarithmic,2.1275107690310702e-21,0.15061622801674066,1.268294072300703,8.978834418446767e+19,0.04740072482785683,3.3557143318633897e+18,5.803445192431078,-9.965193152302954
7.498942093324558e+19,8192,logarithmic,1.989438365600306e-21,0.14918683101874947,1.269872816066788,9.522702713571831e+19,0.046299995024425486,3.472009816093819e+18,5.661598432595505,-9.740149768416906
7.94328234724279e+19,8192,logarithmic,1.860355358190218e-21,0.14777327876310897,1.2714159774697003,1.0099216089837506e+20,0.04522233394171369,3.592137669003328e+18,5.5230668841314445,-9.519530255250219
8.413951416451965e+19,8192,logarithmic,1.7396741234262664e-21,0.14637533554967264,1.2729242483642562,1.0710322782560487e+20,0.04416736749373376,3.7162208428485565e+18,5.3877797050118525,-9.30327641575598
8.91250938133744e+19,8192,logarithmic,1.6268456399621506e-21,0.14499277028150578,1.2743983121793852,1.135808691285937e+20,0.04313472293267488,3.844386227988561e+18,5.255667291802779,-9.091329551444971
9.440608762859264e+19,8192,logarithmic,1.5213569376743896e-21,0.14362535637245577,1.2758388437808128,1.2044695368593374e+20,0.04212402907021248,3.976764779671864e+18,5.126661268655663,-8.883630530042751
1e+20,8192,logarithmic,1.4227287165595889e-21,0.1422728716559589,1.2772465093480858,1.2772465093480858e+20,0.04113491648882887,4.1134916488828867e+18,5.000694476015188,-8.680119850997736
1.0592537251772853e+20,8192,logarithmic,1.3305131239590384e-21,0.14093509829508788,1.2786219662653955,1.3543850808601254e+20,0.0401670177432376,4.2547063173786547e+18,4.877700959036502,-8.480737708804554
1.1220184543019654e+20,8192,logarithmic,1.2442916795046994e-21,0.13961182269386593,1.2799658630256787,1.4361453191913531e+20,0.03921996755201393,4.40055273704839e+18,4.7576159557477515,-8.285424054147661
1.1885022274370165e+20,8192,logarithmic,1.1636733378960323e-21,0.13830283540985025,1.2812788391474845,1.5228027542947e+20,0.03829340297956056,4.5511794737351014e+18,4.640375884958892,-8.094118652848238
1.2589254117941713e+20,8192,logarithmic,1.0882926802846697e-21,0.13700793106799602,1.282561525104061,1.6146492961429904e+20,0.03738696360854383,4.706739855661974e+18,4.525918333928991,-7.906761142610019
1.333521432163324e+20,8192,logarithmic,1.0178082256663182e-21,0.13572690827581604,1.283814542264212,1.7119942070322745e+20,0.036500291702953706,4.867392126610192e+18,4.414182045815629,-7.723291087577078
1.4125375446227496e+20,8192,logarithmic,9.519008542583219e-22,0.1344595695398348,1.285038502844372,1.8151651315534837e+20,0.03563303236195177,5.033299604001433e+18,4.305106906909506,-7.543648030702011
1.496235656094436e+20,8192,logarithmic,8.902723353823402e-22,0.13320572118335214,1.2862340098714131,1.924509187650931e+20,0.034784833664681575,5.204630842041065e+18,4.198633933676832,-7.367771543945123
1.5848931924611108e+20,8192,logarithmic,8.326439528748007e-22,0.13196517326551815,1.2874016571556977,2.0403941223892183e+20,0.03395534680622776,5.38155980008465e+18,4.094705259618525,-7.195601276318719
1.678804018122566e+20,8192,logarithmic,7.787552215173128e-22,0.13073773950171935,1.2885420292739607,2.16320953626493e+20,0.03314422622491821,5.564266016395601e+18,3.993264121957374,-7.027076999794102
1.778279410038923e+20,8192,logarithmic,7.283626884172034e-22,0.12952323718529082,1.2896557015614696,2.2933681801260633e+20,0.032351129721169165,5.752934787465337e+18,3.894254848181311,-6.862138653110539
1.8836490894897945e+20,8192,logarithmic,6.812388136757407e-22,0.12832148711054167,1.2907432401130468,2.4313073290040476e+20,0.031575718568085824,5.947757353076086e+18,3.797622842433235,-6.700726383493305
1.995262314968883e+20,8192,logarithmic,6.371709250624999e-22,0.12713231349710682,1.291805201792491,2.5774902374173304e+20,0.030817657614030044,6.1489310872888e+18,3.70331457178692,-6.5427805863361055
2.1134890398366433e+20,8192,logarithmic,5.959602417685163e-22,0.12595554391561553,1.2928421342500442,2.7324076809764828e+20,0.030076615377380017,6.356659695547491e+18,3.611277552395742,-6.388241942858574
2.238721138568347e+20,8192,logarithmic,5.574209626415831e-22,0.12479100921468289,1.2938545759473372,2.8965795894066885e+20,0.029352264133696845,6.571153418094865e+18,3.5214603355567364,-6.237051455802101
2.3713737056616553e+20,8192,logarithmic,5.213794146153617e-22,0.12363854344921348,1.2948430561895223,3.07055677640641e+20,0.028644279995539014,6.792629239903138e+18,3.433812493671806,-6.089150483175942
2.5118864315095718e+20,8192,logarithmic,4.876732573311618e-22,0.12249798381002211,1.2958080951641409,3.2549227720830694e+20,0.027952342985139593,7.021311107327391e+18,3.348284606149443,-5.944480770121907
2.660725059798814e+20,8192,logarithmic,4.561507402194168e-22,0.12136917055475811,1.2967502039863466,3.450295764045696e+20,0.027276137100191774,7.257430151698841e+18,3.264828245231799,-5.802984478916883
2.818382931264449e+20,8192,logarithmic,4.266700085576553e-22,0.12025194694013519,1.297669884750074,3.6573306535955137e+20,0.026615350372966428,7.501224920079147e+18,3.1833959617793672,-5.6646042171756505
2.9853826189179696e+20,8192,logarithmic,3.990984552547541e-22,0.1191461591554554,1.298567630584908,3.8767212338376756e+20,0.0259696749229969,7.75294161340648e+18,3.103941271017452,-5.529283064293167
3.1622776601683794e+20,8192,logarithmic,3.7331211532871987e-22,0.11805165625742124,1.2994439257180923,4.109202496939822e+20,0.025338807003568414,8.012834332270247e+18,3.026418638253414,-5.396964596171783
3.3496543915782655e+20,8192,logarithmic,3.4919510024768435e-22,0.11696829010622686,1.3002992455415203,4.355553078194059e+20,0.024722447042237836,8.281165330559307e+18,2.950783464581841,-5.267592908286423
3.54813389233576e+20,8192,logarithmic,3.2663906949302177e-22,0.11589591530292062,1.3011340566833143,4.616597844990385e+20,0.024120299675619773,8.558205277236176e+18,2.876992072583806,-5.141112637132872
3.7583740428844355e+20,8192,logarithmic,3.0554273687962935e-22,0.11483438912802679,1.301948817083623,4.8932106392911846e+20,0.0235320737786669,8.844233526498312e+18,2.805001692033504,-5.017468980110862
3.9810717055349857e+20,8192,logarithmic,2.8581140933287264e-22,0.11378357148141773,1.3027439760744306,5.186317182706062e+20,0.022957482488668485,9.139538396595301e+18,2.7347704456233135,-4.896607713892531
4.216965034285823e+20,8192,logarithmic,2.6735655597513665e-22,0.11274332482342317,1.3035199744629773,5.496898153803524e+20,0.022396243224197216,9.444417457580044e+18,2.6662573347125296,-4.778475211322942
4.466835921509617e+20,8192,logarithmic,2.5009540551785166e-22,0.11171351411716542,1.3042772446185726,5.825992447869826e+20,0.021848077699219447,9.75917782828066e+18,2.599422225114578,-4.663018456906498
4.7315125896148124e+20,8192,logarithmic,2.339505700884524e-22,0.1106940067721075,1.3050162105625345,6.174700629928047e+20,0.02131271193259126,1.0084136482788938e+19,2.5342258329251965,-4.550185060924472
5.0118723362727146e+20,8192,logarithmic,2.1884969374613967e-22,0.10968467258880331,1.305737288060923,6.544188592472297e+20,0.02078987625315101,1.0419620566770057e+19,2.4706297104156727,-4.43992327224697
5.308844442309901e+20,8192,logarithmic,2.0472512405644942e-22,0.10868538370482865,1.3064408847198898,6.935691430051617e+20,0.020279305300621605,1.0765967723911072e+19,2.4085962319725374,-4.332181989864625
5.6234132519034906e+20,8192,logarithmic,1.9151360520309464e-22,0.10769601454188957,1.3071274000833657,7.350517543554954e+20,0.019780738022525602,1.1123526432830171e+19,2.34808858012181,-4.22691077321653
5.956621435290085e+20,8192,logarithmic,1.7915599121649626e-22,0.10671644175408238,1.3077972257328543,7.790052987813226e+20,0.019293917667316356,1.1492656354785868e+19,2.289070731623366,-4.124059851343265
6.309573444801943e+20,8192,logarithmic,1.6759697799288698e-22,0.10574654417729754,1.3084507453891467,8.255766076938669e+20,0.018818591773921603,1.1873728692530403e+19,2.231507443650682,-4.023580130920101
6.683439175686135e+20,8192,logarithmic,1.5678485286580392e-22,0.10478620277975005,1.309088335015669,8.749212262677458e+20,0.018354512157890666,1.2267126560665395e+19,2.175364240070654,-3.925423203225331
7.079457843841402e+20,8192,logarithmic,1.4667126057392194e-22,0.10383530061361579,1.3097103629233668,9.272039301958199e+20,0.017901434894333962,1.2673245367870876e+19,2.1206073978086604,-3.8295413500703424
7.498942093324558e+20,8192,logarithmic,1.372109845458882e-22,0.10289372276776665,1.3103171898768315,9.82599273077412e+20,0.017459120297834585,1.3092493211384898e+19,2.0672039333334835,-3.735887548763961
7.943282347242789e+20,8192,logarithmic,1.2836174249423308e-22,0.10196135632157663,1.3109091692015675,1.0412921662557522e+21,0.01702733289951176,1.3525291284131813e+19,2.0151215892387997,-3.6444154761289593
8.413951416451965e+20,8192,logarithmic,1.200839953772856e-22,0.10103809029979234,1.3114866468921778,1.1034784930276277e+21,0.016605841421404737,1.3972074294900509e+19,1.9643288209515442,-3.5550795116371825
8.91250938133744e+20,8192,logarithmic,1.1234076885024302e-22,0.10012381562844518,1.3120499617213146,1.1693657592624647e+21,0.016194418748346033,1.4433290901994097e+19,1.9147947835560286,-3.4678347396926434
9.440608762859264e+20,8192,logarithmic,1.0509748638469953e-22,0.09921842509178766,1.3125994453492582,1.2391737825888418e+21,0.01579284189748358,1.4909404160783442e+19,1.8664893187454457,-3.3826369511093968
1e+21,8192,logarithmic,9.832181329024113e-23,0.09832181329024113,1.313135422433936,1.313135422433936e+21,0.015400891985608544,1.5400891985608544e+19,1.819382941905534,-3.2994426438266444
1.0592537251772854e+21,8192,logarithmic,9.198351092229906e-23,0.09743387659933081,1.313658210741286,1.3914973533374345e+21,0.015018354194439096,1.5908247626491523e+19,1.7734468293281624,-3.2182090228944027
1.1220184543019653e+21,8192,logarithmic,8.605430040779998e-23,0.09655451312959672,1.3141681212558147,1.474520884104367e+21,0.014645017734005198,1.6431980161133384e+19,1.7286528055682648,-3.138893999777803
1.1885022274370166e+21,8192,logarithmic,8.050773526424049e-23,0.09568362268745947,1.3146654582911923,1.5624828255135882e+21,0.014280675804274974,1.6972615002686716e+19,1.6849733309398873,-3.06145619101047
1.2589254117941712e+21,8192,logarithmic,7.531908232902287e-23,0.0948211067370242,1.3151505196008315,1.655676409459795e+21,0.013925125555155805,1.7530694423810058e+19,1.6423814891612487,-2.9858549162392944
1.333521432163324e+21,8192,logarithmic,7.046521045437178e-23,0.0939668683628039,1.3156235964882628,1.7544122625768914e+21,0.013578168045003284,1.810677809752706e+19,1.600850975140733,-2.9120501956868217
1.4125375446227498e+21,8192,logarithmic,6.592448645902442e-23,0.09312081223334608,1.3160849739173044,1.859019437572045e+21,0.013239608197758284,1.8701443655428714e+19,1.5603560829219987,-2.840002747078618
1.4962356560944358e+21,8192,logarithmic,6.167667786144505e-23,0.0922828445657444,1.3165349306218048,1.9698465056901586e+21,0.012909254758834844,1.931528726377547e+19,1.5208716937781697,-2.7696739820585847
1.584893192461111e+21,8192,logarithmic,5.770286195059229e-23,0.09145287309101698,1.316973739214945,2.0872627139318207e+21,0.012586920249872643,1.994892421807406e+19,1.4823732644590137,-2.7010260021246957
1.678804018122566e+21,8192,logarithmic,5.398534077949613e-23,0.09063080702033412,1.3174016662980306,2.2116592108624974e+21,0.012272420922462701,2.0602989556721828e+19,1.444836815600925,-2.634021594124414
1.7782794100389228e+21,8192,logarithmic,5.0507561694207744e-23,0.08981655701208024,1.3178189725686225,2.3434503450774292e+21,0.011965576710952677,2.12781386943284e+19,1.4082389202935586,-2.568624225331617
1.8836490894897945e+21,8192,logarithmic,4.725404303613506e-23,0.08901003513972737,1.3182259129279679,2.48307504062862e+21,0.011666211184431606,2.1975048075350254e+19,1.3725566928059374,-2.504798038135403
1.995262314968883e+21,8192,logarithmic,4.421030467960501e-23,0.08821115486050832,1.3186227365877154,2.6309982539746084e+21,0.011374151497989704,2.2694415848685724e+19,1.3377677774716767,-2.4425078443664816
2.1134890398366433e+21,8192,logarithmic,4.1362803088691953e-23,0.0874198309848717,1.3190096871757342,2.7877125172842736e+21,0.011089228343344025,2.3436962563903455e+19,1.3038503377475363,-2.3817191193007403
2.238721138568347e+21,8192,logarithmic,3.8698870598103634e-23,0.0866359796466957,1.3193870028410706,2.9537395732126404e+21,0.01081127589891854,2.4203431889803444e+19,1.2707830454203428,-2.3223979953402196
2.3713737056616553e+21,8192,logarithmic,3.6206658642315475e-23,0.08585951827425424,1.319754916357986,3.1296321065690255e+21,0.010540131779459245,2.4994591356018446e+19,1.238545069991126,-2.2645112554235847
2.5118864315095717e+21,8192,logarithmic,3.3875084675214165e-23,0.08509036556190828,1.3201136552289465,3.3159755786200956e+21,0.010275636985264592,2.5811233118404047e+19,1.2071160682150195,-2.208026326167911
2.660725059798814e+21,8192,logarithmic,3.169378253944429e-23,0.0843284414425135,1.3204634417865595,3.513390170109691e+21,0.010017635851104944,2.6654174748973945e+19,1.1764761738103369,-2.152911270776836
2.818382931264449e+21,8192,logarithmic,2.9653056060423367e-23,0.08357366706052505,1.320804493294539,3.7225328394387183e+21,0.009765975994902004,2.7524260051170152e+19,1.1466059873318724,-2.099134781732559
2.9853826189179696e+21,8192,logarithmic,2.7743835654741476e-23,0.08282596474578184,1.3211370220473897,3.9440995028293234e+21,0.009520508266235149,2.8422359901283267e+19,1.1174865662097577,-2.046666173291567
3.1622776601683794e+21,8192,logarithmic,2.5957637756447697e-23,0.08208525798795781,1.321461235469036,4.178827343702239e+21,0.009281086694738502,2.934937311685755e+19,1.0890994149460376,-1.9954753737984499
3.3496543915782654e+21,8192,logarithmic,2.4286526877577774e-23,0.08135147141166196,1.321777336210225,4.4274972589252013e+21,0.00904756843844726,3.0306227352949772e+19,1.0614264754874148,-1.9455329178527325
3.5481338923357606e+21,8192,logarithmic,2.272308013131312e-23,0.0806245307521734,1.3220855222447194,4.6909364500429134e+21,0.008819813732151027,3.1293880027133415e+19,1.0344501177528276,-1.8968099383273707
3.7583740428844353e+21,8192,logarithmic,2.126035405738135e-23,0.07990436283179485,1.3223859869642172,4.970021168080429e+21,0.008597685835806898,3.231331927417182e+19,1.0081531303246072,-1.8492781582643558
3.9810717055349854e+21,8192,logarithmic,1.9891853599800552e-23,0.07919089553681022,1.3226789192720374,5.265679621021501e+21,0.008381050983061335,3.3365564931311653e+19,0.9825187113070344,-1.802909882667958
4.2169650342858226e+21,8192,logarithmic,1.861150309687697e-23,0.0784840577950325,1.322964503675537,5.578895053601038e+21,0.008169778329929255,3.445166955517769e+19,0.957530459340683,-1.7576779902002904
4.4668359215096167e+21,8192,logarithmic,1.7413619152511257e-23,0.07778377955392513,1.3232429203771212,5.910709009623814e+21,0.007963739903672924,3.557271947128575e+19,0.9331723647805878,-1.7135559248025567
4.731512589614812e+21,8192,logarithmic,1.6292885266434642e-23,0.0770899917592852,1.3235143453640787,6.262224787625946e+21,0.007762810551922689,3.6729835857216913e+19,0.9094288010334406,-1.6705176872514715
5.011872336272714e+21,8192,logarithmic,1.5244328108982412e-23,0.07640262633447349,1.3237789504969848,6.634611101335965e+21,0.007566867892077564,3.792417586053377e+19,0.8862845160495292,-1.628537826661569
5.308844442309901e+21,8192,logarithmic,1.4263295333481203e-23,0.07572161616017642,1.324036903596796,7.02910595707306e+21,0.007375792261021333,3.915693375255548e+19,0.863724623979012,-1.5875914319551376
5.623413251903491e+21,8192,logarithmic,1.3345434826310476e-23,0.07504689505468869,1.3242883685305724,7.447020760936474e+21,0.007189466665188313,4.042934211913835e+19,0.8417345969758738,-1.5476541232973928
5.956621435290085e+21,8192,logarithmic,1.2486675301211131e-23,0.07437839775470151,1.3245335052959424,7.889744669405724e+21,0.007007776731008458,4.1742673089652064e+19,0.8203002571605778,-1.5087020435186504
6.309573444801943e+21,8192,logarithmic,1.1683208150515245e-23,0.07371605989658461,1.3247724701040455,8.358749197773162e+21,0.006830610655761644,4.309823960537485e+19,0.7994077687355494,-1.470711849530848
6.683439175686135e+21,8192,logarithmic,1.0931470471660074e-23,0.07305981799814913,1.3250054154612705,8.855593101690139e+21,0.006657859158866995,4.449739672857242e+19,0.7790436302508974,-1.4336607037456428
7.079457843841402e+21,8192,logarithmic,1.0228129192670902e-23,0.07240960944087725,1.3252324902495407,9.381927548010586e+21,0.006489415433631694,4.594154299356935e+19,0.7591946670153504,-1.3975262655007037
7.498942093324559e+21,8192,logarithmic,9.570066225273934e-24,0.07176537245261037,1.325453839805298,9.939501592074615e+21,0.006325175099481629,4.743212180115114e+19,0.7398480236662675,-1.3622866825171664
7.943282347242789e+21,8192,logarithmic,8.95436457894119e-24,0.07112704609067966,1.3256696059970643,1.0530167979592785e+22,0.006165036154694308,4.897062285769686e+19,0.7209911568765826,-1.3279205823767404
8.413951416451964e+21,8192,logarithmic,8.378295373518421e-24,0.07049457022546826,1.3258799273017274,1.1155889292365596e+22,0.006008898929653438,5.055858366047424e+19,0.7026118282049909,-1.2944070640332983
8.912509381337441e+21,8192,logarithmic,7.839305692143127e-24,0.06986788552439761,1.3260849388794083,1.1818744458213012e+22,0.005856666040640599,5.219759103056975e+19,0.6846980971004113,-1.2617256893786677
9.440608762859265e+21,8192,logarithmic,7.335007219952543e-24,0.06924693343631995,1.3262847726470395,1.2520935646698448e+22,0.005708242344180773,5.388928269499732e+19,0.6672383140331695,-1.2298564748434604
1e+22,8192,logarithmic,6.863165617631233e-24,0.06863165617631233,1.3264795573505912,1.3264795573505912e+22,0.005563534891954813,5.563534891954813e+19,0.6502211137756175,-1.1987798830637275
1.0592537251772853e+22,8192,logarithmic,6.421690582157026e-24,0.0680219967108572,1.3266694186359635,1.4052795237689278e+22,0.005422452886290913,5.743753419401973e+19,0.633635408814337,-1.168476814602315
1.1220184543019653e+22,8192,logarithmic,6.0086265502063004e-24,0.06741789874340223,1.3268544791185728,1.4887552117442603e+22,0.0052849076362462616,5.929763897149683e+19,0.6174703829014749,-1.1389285997403298
1.1885022274370165e+22,8192,logarithmic,5.622144002572144e-24,0.06681930670028657,1.3270348584516318,1.5771838851563303e+22,0.005150812514288588,6.121752146342446e+19,0.6017154847363093,-1.1101169903356412
1.2589254117941714e+22,8192,logarithmic,5.2605313306562075e-24,0.06622616571702507,1.327210673393119,1.670859243539052e+22,0.005020082913585006,6.319909949225887e+19,0.5863604217794638,-1.0820241517579876
1.3335214321633241e+22,8192,logarithmic,4.922187228626521e-24,0.06563842162494062,1.3273820378715198,1.7700923961703007e+22,0.004892636205906369,6.524435240354393e+19,0.5713951541963969,-1.0546326549023322
1.4125375446227496e+22,8192,logarithmic,4.605613577195907e-24,0.06505602093813505,1.3275490630501974,1.8752128938871576e+22,0.004768391700151802,6.735532303931925e+19,0.5568098889311424,-1.027925468288049
1.4962356560944358e+22,8192,logarithmic,4.309408787188999e-24,0.06447891084078859,1.3277118573906306,1.986569822047232e+22,0.0046472706014994685,6.9534119774829404e+19,0.542595073899399,-1.001885950237269
1.584893192461111e+22,8192,logarithmic,4.032261573131108e-24,0.06390703917478023,1.327870526714282,2.1045329582592155e+22,0.0045291959711866924,7.178291862056079e+19,0.5287413923112272,-0.9764978411487157
1.6788040181225657e+22,8192,logarithmic,3.772945129024258e-24,0.06334035442761886,1.328025174263325,2.2294939987211903e+22,0.004414092686922297,7.410396539170585e+19,0.5152397571130285,-0.9517452558606476
1.7782794100389228e+22,8192,logarithmic,3.53031168028335e-24,0.06277880572067794,1.3281759007601412,2.361867857231659e+22,0.004301887403933784,7.649957794721241e+19,0.5020813055486295,-0.92761267610737
1.8836490894897943e+22,8192,logarithmic,3.3032873874919417e-24,0.06222234279772317,1.3283228044655808,2.502094041180121e+22,0.004192508516650003,7.897214850065986e+19,0.4892573938372724,-0.9040849430717146
1.995262314968883e+22,8192,logarithmic,3.0908675792180134e-24,0.061670916013728004,1.3284659812360577,2.650638109078465e+22,0.004085886121019809,8.152414600525213e+19,0.4767595919684675,-0.8811472500365514
2.1134890398366432e+22,8192,logarithmic,2.8921122926046307e-24,0.06112447632396714,1.3286055245794803,2.8079932144651457e+22,0.003981951977466561,8.415811861531425e+19,0.4645796786137746,-0.8587851351396281
2.238721138568347e+22,8192,logarithmic,2.706142101830586e-24,0.060582975273379094,1.3287415257100468,2.9746817413006383e+22,0.0038806394744773363,8.687669622675174e+19,0.4527096361404581,-0.8369844742203925
2.371373705661655e+22,8192,logarithmic,2.5321342158274614e-24,0.06004636498619436,1.3288740736018438,3.1512570362749035e+22,0.003781883592825054,8.968259309898562e+19,0.4411416457477557,-0.8157314737819443
2.511886431509572e+22,8192,logarithmic,2.3693188278440666e-24,0.05951459815581674,1.3290032550414068,3.338305243770565e+22,0.0036856208704215267,9.25786105610033e+19,0.42986808269758203,-0.795012664043615
2.660725059798814e+22,8192,logarithmic,2.2169757005789838e-24,0.05898762803495534,1.3291291546790776,3.5364472495638353e+22,0.0035917893677982708,9.556763980419798e+19,0.4188815116643818,-0.7748148921115416
2.8183829312644493e+22,8192,logarithmic,2.0744309716553152e-24,0.05846540842599667,1.3292518550793735,3.746340739707312e+22,0.003500328634212237,9.865266476479971e+19,0.40817468217593245,-0.7551253152416448
2.9853826189179694e+22,8192,logarithmic,1.9410541651982638e-24,0.05794789367161225,1.3293714367702003,3.968682381419765e+22,0.0034111796743719297,1.0183676509876217e+20,0.39774052416636785,-0.7359313942186918
3.1622776601683792e+22,8192,logarithmic,1.816255396198708e-24,0.05743503864559443,1.3294879782910731,4.204210133212283e+22,0.00332428491578043,1.0512311925207176e+20,0.38757214362181713,-0.7172208868342689
3.3496543915782655e+22,8192,logarithmic,1.6994827552072298e-24,0.05692679874391427,1.329601556240292,4.45370569190959e+22,0.0032395881766898046,1.085150076295403e+20,0.3776628183314479,-0.6989818414782745
3.5481338923357603e+22,8192,logarithmic,1.5902198617101859e-24,0.05642312987599396,1.3297122453210248,4.717997084677411e+22,0.0031570346346627655,1.1201581586524802e+20,0.3680059937247293,-0.6812025908273567
3.7583740428844353e+22,8192,logarithmic,1.487983575292862e-24,0.055923988456190704,1.3298201183864808,4.997961414649257e+22,0.0030765707957352674,1.156290381978774e+20,0.3585952788159652,-0.6638717456522003
