转出,转入,delta,问题一损失差,广义损失差_情景,一阶近似
uspto_backgrounds,stackexchange,0.005,-0.00121273325719784,-0.00014679955384400145,-0.00016103994691953841
uspto_backgrounds,enron_emails,0.005,-0.006526028340143597,-0.0007894516287834108,-0.0014372784274228122
uspto_backgrounds,gutenberg_pg_19,0.005,0.00010397331496836415,1.2587846823119975e-05,-2.246611115480143e-06
uspto_backgrounds,pile_cc,0.005,-0.0004489480917611033,-5.434958682437596e-05,-6.531675597682163e-05
uspto_backgrounds,ubuntu_irc,0.005,-0.008597776156758385,-0.001039806244070629,-0.0011901863723708837
uspto_backgrounds,europarl,0.005,0.0014892608121295225,0.00018033253466054333,0.0001736754439748834
uspto_backgrounds,hackernews,0.005,-0.00541266275722041,-0.0006548575041382954,-0.000817939013538147
uspto_backgrounds,pubmed_abstracts,0.005,-0.00012563737548898501,-1.5210244245889015e-05,-2.8580001554363064e-05
arxiv,freelaw,0.01,5.341347209597558e-05,6.466624991485759e-06,-2.496596309110324e-05
arxiv,nih_exporter,0.01,-0.001653197335294898,-0.00020010626789890296,-0.0005461403075848161
arxiv,pubmed_central,0.01,-0.0004139272718157727,-5.011018691858382e-05,-8.157209773019043e-05
arxiv,wikipedia_en,0.01,-0.0008955276897761877,-0.00010840650842602884,-0.00015187388985813972
arxiv,dm_mathematics,0.01,-0.014965755430288219,-0.0018085312223590222,-0.002210763097790247
arxiv,github,0.01,1.4606195149369228e-05,1.7683242345967187e-06,-2.7847916014131673e-05
arxiv,philpapers,0.01,-0.004454332674221462,-0.0005389761009695349,-0.0011247093480997942
arxiv,stackexchange,0.01,-0.002564497907352248,-0.00031037720914461886,-0.0003570142998539968
arxiv,enron_emails,0.01,-0.009348948462390538,-0.0011305481633425707,-0.0029094912608605447
arxiv,gutenberg_pg_19,0.01,7.00553070727139e-05,8.481424369044532e-06,-3.942762824588026e-05
arxiv,pile_cc,0.01,-0.0010866015980468546,-0.0001315335384659555,-0.00016556791796856323
arxiv,ubuntu_irc,0.01,-0.015650799990349462,-0.0018911564310593043,-0.0024153071507566877
arxiv,europarl,0.01,0.002719437675139602,0.00032934262707895456,0.00031241648193484683
arxiv,hackernews,0.01,-0.00935067172729731,-0.0011307563152263,-0.0016708124330912142
arxiv,pubmed_abstracts,0.01,-0.000406762672517047,-4.92428811629253e-05,-9.209440912364611e-05
arxiv,uspto_backgrounds,0.01,1.092870728491846e-05,1.3231022202297993e-06,-3.4934406014919976e-05
freelaw,arxiv,0.01,0.0004722073857426068,5.7171810074585494e-05,2.496596309110324e-05
freelaw,nih_exporter,0.01,-0.00141374645209158,-0.00017112768415827873,-0.0005211743444937129
freelaw,pubmed_central,0.01,-0.00017447638861245451,-2.1122795540673422e-05,-5.66061346390872e-05
freelaw,wikipedia_en,0.01,-0.0006560768065728695,-7.942254015658179e-05,-0.00012690792676703648
freelaw,dm_mathematics,0.01,-0.014726304547085789,-0.0017796470839099854,-0.0021857971346991435
freelaw,github,0.01,0.00025405707835179925,3.075876187264015e-05,-2.881952923028431e-06
freelaw,philpapers,0.01,-0.0042148817910181435,-0.0005100174153658266,-0.001099743385008691
freelaw,stackexchange,0.01,-0.002325047024149818,-0.0002814051004165208,-0.00033204833676289355
freelaw,enron_emails,0.01,-0.00910949757918722,-0.001101624214327579,-0.002884525297769441
freelaw,gutenberg_pg_19,0.01,0.0003095061902760321,3.747225619443739e-05,-1.4461665154777021e-05
freelaw,pile_cc,0.01,-0.0008471507148435364,-0.00010255092819511091,-0.00014060195487746
freelaw,ubuntu_irc,0.01,-0.015411349107146144,-0.001862277144289326,-0.0023903411876655843
freelaw,europarl,0.01,0.0029588885583429203,0.0003583522995902477,0.00033738244502595007
freelaw,hackernews,0.01,-0.009111220844093992,-0.0011018323784339756,-0.0016458464700001107
freelaw,pubmed_abstracts,0.01,-0.0001673117893137288,-2.0255438858196584e-05,-6.712844603254288e-05
freelaw,uspto_backgrounds,0.01,0.0002503795904873485,3.0313513715185536e-05,-9.968442923816734e-06
pubmed_central,arxiv,0.01,0.0009368839289809472,0.00011343829749499434,8.157209773019043e-05
pubmed_central,freelaw,0.01,0.0007575408985376342,9.172135150015137e-05,5.66061346390872e-05
pubmed_central,nih_exporter,0.01,-0.0009490699088523513,-0.00011488721215302533,-0.0004645682098546257
pubmed_central,wikipedia_en,0.01,-0.00019140026333452909,-2.3171618074080413e-05,-7.03017921279493e-05
pubmed_central,dm_mathematics,0.01,-0.01426162800384656,-0.0017235899075345174,-0.002129191000060056
pubmed_central,github,0.01,0.0007187336215910278,8.702223944645482e-05,5.372418171605877e-05
pubmed_central,philpapers,0.01,-0.003750205247778915,-0.0004538155608657668,-0.001043137250369604
pubmed_central,stackexchange,0.01,-0.0018603704809105892,-0.00022517719485470877,-0.0002754422021238064
pubmed_central,enron_emails,0.01,-0.008644821035947992,-0.0010454897752043557,-0.0028279191631303538
pubmed_central,gutenberg_pg_19,0.01,0.0007741827335143725,9.373649879096391e-05,4.2144469484310174e-05
pubmed_central,pile_cc,0.01,-0.00038247417160519603,-4.630264166216591e-05,-8.399582023837279e-05
pubmed_central,ubuntu_irc,0.01,-0.014946672563906915,-0.0018062293838578825,-0.002333735053026497
pubmed_central,europarl,0.01,0.0034235651015812607,0.0004146531074344928,0.0003939885796650373
pubmed_central,hackernews,0.01,-0.008646544300855652,-0.0010456979630317775,-0.0015892403353610235
pubmed_central,pubmed_abstracts,0.01,0.0002973647539246116,3.6002225494158324e-05,-1.052231139345567e-05
pubmed_central,uspto_backgrounds,0.01,0.0007150561337265771,8.657694055180798e-05,4.663769171527046e-05
wikipedia_en,arxiv,0.01,0.0016451585436181304,0.00019921378368348286,0.00015187388985813972
wikipedia_en,freelaw,0.01,0.0014658155131748174,0.00017749306554293298,0.00012690792676703648
wikipedia_en,nih_exporter,0.01,-0.00024079529421605628,-2.9151385182224487e-05,-0.0003942664177266764
wikipedia_en,pubmed_central,0.01,0.000998474769263069,0.00012089665515579995,7.03017921279493e-05
wikipedia_en,dm_mathematics,0.01,-0.013553353389209377,-0.001638133505715178,-0.0020588892079321072
wikipedia_en,github,0.01,0.0014270082362273229,0.00017279313727236456,0.00012402597384400806
wikipedia_en,philpapers,0.01,-0.0030419306331417317,-0.00036813860437856505,-0.0009728354582416545
wikipedia_en,stackexchange,0.01,-0.0011520958662742942,-0.000139460524807955,-0.0002051404099958571
wikipedia_en,enron_emails,0.01,-0.007936546421310808,-0.0009599155901347523,-0.0027576173710024045
wikipedia_en,gutenberg_pg_19,0.01,0.0014824573481515557,0.00017950856285642303,0.00011244626161225947
wikipedia_en,pile_cc,0.01,0.0003258004430319872,3.944509817133124e-05,-1.3694028110423499e-05
wikipedia_en,ubuntu_irc,0.01,-0.01423839794927062,-0.0017207873361817505,-0.002263433260898548
wikipedia_en,europarl,0.01,0.004131839716218444,0.0005004809134172561,0.0004642903717929866
wikipedia_en,hackernews,0.01,-0.007938269686218469,-0.0009601238141234703,-0.0015189385432330743
wikipedia_en,pubmed_abstracts,0.01,0.0010056393685617948,0.00012176426134979934,5.977948073449363e-05
wikipedia_en,uspto_backgrounds,0.01,0.001423330748362872,0.00017234776103114413,0.00011693948384321975
dm_mathematics,arxiv,0.01,0.023722278341606895,0.0028803429456232266,0.002210763097790247
dm_mathematics,freelaw,0.01,0.023542935311162694,0.002858504319555699,0.0021857971346991435
dm_mathematics,nih_exporter,0.01,0.02183632450377182,0.0026507381278859654,0.0016646227902054305
dm_mathematics,pubmed_central,0.01,0.023075594567250945,0.0028016006833482265,0.002129191000060056
dm_mathematics,wikipedia_en,0.01,0.02259399414929053,0.0027429676045427343,0.0020588892079321072
dm_mathematics,github,0.01,0.023504128034216087,0.002853778878371571,0.002182915181776115
dm_mathematics,philpapers,0.01,0.019035189164846145,0.002309910763251377,0.0010860537496904525
dm_mathematics,stackexchange,0.01,0.02092502393171447,0.002539830190286363,0.00185374879793625
dm_mathematics,enron_emails,0.01,0.014140573376677068,0.0017149213976197508,-0.0006987281630702975
dm_mathematics,gutenberg_pg_19,0.01,0.023559577146139432,0.002860530757718749,0.0021713354695443664
dm_mathematics,pile_cc,0.01,0.022402920241020752,0.0027197069778033267,0.0020451951798216832
dm_mathematics,ubuntu_irc,0.01,0.007838721848717256,0.0009499193640767345,-0.0002045440529664407
dm_mathematics,europarl,0.01,0.02620895951420632,0.0031832454624840523,0.0025231795797250934
dm_mathematics,hackernews,0.01,0.014138850111769408,0.001714712043315636,0.0005399506646990327
dm_mathematics,pubmed_abstracts,0.01,0.02308275916654967,0.0028024729992233155,0.0021186686886666005
dm_mathematics,uspto_backgrounds,0.01,0.02350045054635075,0.002853331084466504,0.0021758286917753266
github,arxiv,0.01,0.00047645929017381405,5.768663318184153e-05,2.7847916014131673e-05
github,freelaw,0.01,0.00029711625973050104,3.5972138976436696e-05,2.881952923028431e-06
github,nih_exporter,0.01,-0.0014094945476603726,-0.00017061309908505962,-0.0005182923915706845
github,pubmed_central,0.01,-0.00017022448418124725,-2.060805406634003e-05,-5.372418171605877e-05
github,wikipedia_en,0.01,-0.0006518249021425504,-7.890785946829126e-05,-0.00012402597384400806
github,dm_mathematics,0.01,-0.014722052642654582,-0.0017791341759418877,-0.002182915181776115
github,philpapers,0.01,-0.004210629886586936,-0.0005095031836321873,-0.0010968614320856626
github,stackexchange,0.01,-0.0023207951197186105,-0.000280890630322439,-0.00032916638383986515
github,enron_emails,0.01,-0.009105245674756013,-0.0011011105994263026,-0.0028816433448464124
github,gutenberg_pg_19,0.01,0.00031375809470723937,3.798705876212338e-05,-1.1579712231748589e-05
github,pile_cc,0.01,-0.0008428988104123292,-0.00010203627162086448,-0.00013772000195443157
github,ubuntu_irc,0.01,-0.015407097202714937,-0.001861764322474535,-0.002387459234742556
github,europarl,0.01,0.0029631404627741276,0.00035886743672053356,0.00034026439794897846
github,hackernews,0.01,-0.009106968939663673,-0.001101318763749859,-0.0016429645170770823
github,pubmed_abstracts,0.01,-0.00016305988488340972,-1.9740696479253472e-05,-6.424649310951444e-05
github,uspto_backgrounds,0.01,0.00025463149491855575,3.0828308819064176e-05,-7.086490000788302e-06
stackexchange,arxiv,0.01,0.003356889088374615,0.0004065741616630092,0.0003570142998539968
stackexchange,freelaw,0.01,0.003177546057931302,0.00038484432444230166,0.00033204833676289355
stackexchange,nih_exporter,0.01,0.0014709352505404283,0.00017811311749893477,-0.0001891260077308193
stackexchange,pubmed_central,0.01,0.0027102053140195537,0.00032822415299849084,0.0002754422021238064
stackexchange,wikipedia_en,0.01,0.0022286048960591387,0.0002698831541532165,0.0002051404099958571
stackexchange,dm_mathematics,0.01,-0.01184162284445378,-0.0014315445072790034,-0.00185374879793625
stackexchange,github,0.01,0.0031387387809846956,0.00038014242298567424,0.00032916638383986515
stackexchange,philpapers,0.01,-0.0013302000883861353,-0.00016101641981425274,-0.0007676950482457974
stackexchange,enron_emails,0.01,-0.006224815876555212,-0.0007530418532448735,-0.0025524769610065475
stackexchange,gutenberg_pg_19,0.01,0.0031941878929080403,0.0003868606679287012,0.0003175866716081165
stackexchange,pile_cc,0.01,0.0020375309877884717,0.00024673839993960556,0.0001914463818854336
stackexchange,ubuntu_irc,0.01,-0.012526667404514136,-0.001514233038574453,-0.0020582928509026905
stackexchange,europarl,0.01,0.0058435702609749285,0.0007079677733647927,0.0006694307817888437
stackexchange,hackernews,0.01,-0.006226539141461984,-0.0007532501646529965,-0.001313798133237217
stackexchange,pubmed_abstracts,0.01,0.0027173699133182794,0.00032909212344245375,0.0002649198907303507
stackexchange,uspto_backgrounds,0.01,0.003135061293120245,0.0003796968597602479,0.00032207989383907683
gutenberg_pg_19,arxiv,0.01,0.0007963257077179264,9.641778764679643e-05,3.942762824588026e-05
gutenberg_pg_19,freelaw,0.01,0.0006169826772746134,7.47015901625403e-05,1.4461665154777021e-05
gutenberg_pg_19,nih_exporter,0.01,-0.0010896281301162603,-0.00013189985238559743,-0.0005067126793389359
gutenberg_pg_19,pubmed_central,0.01,0.00014964193336286513,1.8116958985459064e-05,-4.2144469484310174e-05
gutenberg_pg_19,wikipedia_en,0.01,-0.00033195848459754984,-4.018741943578874e-05,-0.00011244626161225947
gutenberg_pg_19,dm_mathematics,0.01,-0.01440218622511047,-0.0017405471011731066,-0.0021713354695443664
gutenberg_pg_19,github,0.01,0.0005781754003280071,7.00026400712872e-05,1.1579712231748589e-05
gutenberg_pg_19,philpapers,0.01,-0.003890763469042824,-0.00047081651937386226,-0.001085281719853914
gutenberg_pg_19,stackexchange,0.01,-0.00200092870217361,-0.00024218603376091608,-0.0003175866716081165
gutenberg_pg_19,enron_emails,0.01,-0.0087853792572119,-0.001062470340683408,-0.002870063632614664
gutenberg_pg_19,pile_cc,0.01,-0.0005230323928682168,-6.33176457749407e-05,-0.00012614028972268297
gutenberg_pg_19,ubuntu_irc,0.01,-0.015087230785170824,-0.0018231837291908803,-0.002375879522510807
gutenberg_pg_19,europarl,0.01,0.00328300688031824,0.00039762221572070544,0.0003518441101807271
gutenberg_pg_19,hackernews,0.01,-0.008787102522118673,-0.0010626785213352363,-0.0016313848048453339
gutenberg_pg_19,pubmed_abstracts,0.01,0.00015680653266159084,1.898438460790075e-05,-5.266678087776585e-05
gutenberg_pg_19,uspto_backgrounds,0.01,0.0005744979124635563,6.955735652436346e-05,4.493222230960286e-06
pile_cc,arxiv,0.01,0.0016534328416470956,0.00020021592928731735,0.00016556791796856323
pile_cc,freelaw,0.01,0.0014740898112037826,0.00017849516707579838,0.00014060195487746
pile_cc,nih_exporter,0.01,-0.0002325209961870911,-2.81497029308575e-05,-0.00038057238961625286
pile_cc,pubmed_central,0.01,0.0010067490672920343,0.0001218986418547452,8.399582023837279e-05
pile_cc,wikipedia_en,0.01,0.0005251486493316193,6.358200789913226e-05,1.3694028110423499e-05
pile_cc,dm_mathematics,0.01,-0.013545079091180412,-0.0016371350880874935,-0.0020451951798216832
pile_cc,github,0.01,0.001435282534256288,0.00017379522926930235,0.00013772000195443157
pile_cc,philpapers,0.01,-0.0030336563351127666,-0.0003671376099316781,-0.0009591414301312309
pile_cc,stackexchange,0.01,-0.001143821568245329,-0.00013845906637355299,-0.0001914463818854336
pile_cc,enron_emails,0.01,-0.007928272123281843,-0.0009589157964033923,-0.0027439233428919814
pile_cc,gutenberg_pg_19,0.01,0.001490731646180521,0.00018051066847890596,0.00012614028972268297
pile_cc,ubuntu_irc,0.01,-0.014230123651241655,-0.001719789086258583,-0.002249739232788124
pile_cc,europarl,0.01,0.004140114014247409,0.0005014836702921244,0.0004779843999034101
pile_cc,hackernews,0.01,-0.007929995388189504,-0.0009591240208144391,-0.0015052445151226507
pile_cc,pubmed_abstracts,0.01,0.00101391366659076,0.00012276624980911421,7.347350884491712e-05
pile_cc,uspto_backgrounds,0.01,0.0014316050463918373,0.0001733498521239163,0.00013063351195364325
ubuntu_irc,arxiv,0.01,0.028391131988530383,0.0034492079923960084,0.0024153071507566877
ubuntu_irc,freelaw,0.01,0.02821178895808707,0.00342734434936931,0.0023903411876655843
ubuntu_irc,nih_exporter,0.01,0.026505178150696196,0.0032193401537927713,0.0018691668431718713
ubuntu_irc,pubmed_central,0.01,0.02774444821417532,0.003370375527928182,0.002333735053026497
ubuntu_irc,wikipedia_en,0.01,0.027262847796214906,0.0033116752827484497,0.002263433260898548
ubuntu_irc,dm_mathematics,0.01,0.013192620055702875,0.0015997707411932183,0.0002045440529664407
ubuntu_irc,github,0.01,0.028172981681139575,0.003422613495016158,0.002387459234742556
ubuntu_irc,philpapers,0.01,0.02370404281177052,0.002878122358724422,0.001290597802656893
ubuntu_irc,stackexchange,0.01,0.025593877578637958,0.0031083051670219852,0.0020582928509026905
ubuntu_irc,enron_emails,0.01,0.018809427023601444,0.0022824514106263294,-0.0004941841101038569
ubuntu_irc,gutenberg_pg_19,0.01,0.028228430793063808,0.003429373108892353,0.002375879522510807
ubuntu_irc,pile_cc,0.01,0.02707177388794424,0.0032883880100951224,0.002249739232788124
ubuntu_irc,europarl,0.01,0.030877813161130696,0.0037524574953655687,0.0027277236326915346
ubuntu_irc,hackernews,0.01,0.018807703758693783,0.0022822418164993863,0.0007444947176654734
ubuntu_irc,pubmed_abstracts,0.01,0.027751612813474047,0.0033712488430737153,0.0023232127416330413
ubuntu_irc,uspto_backgrounds,0.01,0.028169304193275124,0.003422165188146753,0.0023803727447417673
europarl,arxiv,0.01,-0.0024211533364564275,-0.00029303358734900087,-0.00031241648193484683
europarl,freelaw,0.01,-0.0026004963668997405,-0.00031473265794312866,-0.00033738244502595007
europarl,nih_exporter,0.01,-0.004307107174290614,-0.0005211711603543279,-0.0008585567895196629
europarl,pubmed_central,0.01,-0.003067837110811489,-0.00037127266257996894,-0.0003939885796650373
europarl,wikipedia_en,0.01,-0.0035494375287719038,-0.0004295310581499123,-0.0004642903717929866
europarl,dm_mathematics,0.01,-0.017619665269284823,-0.0021285497190492997,-0.0025231795797250934
europarl,github,0.01,-0.002639303643847235,-0.00031942790211836325,-0.00034026439794897846
europarl,philpapers,0.01,-0.007108242513217178,-0.0008598205342997822,-0.0014371258300346409
europarl,stackexchange,0.01,-0.005218407746348852,-0.0006313703624458711,-0.0006694307817888437
europarl,enron_emails,0.01,-0.012002858301386254,-0.001451007736627652,-0.003221907742795391
europarl,gutenberg_pg_19,0.01,-0.002583854531923002,-0.00031271916933706123,-0.0003518441101807271
europarl,pile_cc,0.01,-0.0037405114370425707,-0.00045264304239855946,-0.0004779843999034101
europarl,ubuntu_irc,0.01,-0.018304709829345178,-0.0022111211741266956,-0.0027277236326915346
europarl,hackernews,0.01,-0.012004581566293027,-0.0014512157530939263,-0.0019832289150260606
europarl,pubmed_abstracts,0.01,-0.003060672511512763,-0.0003704059210689614,-0.00040451089105849296
europarl,uspto_backgrounds,0.01,-0.002642981131711686,-0.00031987283448398074,-0.0003473508879497668
hackernews,arxiv,0.01,0.029978884026484742,0.003642812203771495,0.0016708124330912142
hackernews,freelaw,0.01,0.02979954099604143,0.003620940046618948,0.0016458464700001107
hackernews,nih_exporter,0.01,0.028092930188650556,0.0034128548501817235,0.001124672125506398
hackernews,pubmed_central,0.01,0.02933220025212968,0.0035639490404162366,0.0015892403353610235
hackernews,wikipedia_en,0.01,0.028850599834169266,0.0035052259362240434,0.0015189385432330743
hackernews,dm_mathematics,0.01,0.014780372093657235,0.0017926547458948505,-0.0005399506646990327
hackernews,github,0.01,0.029760733719093935,0.0036162073499799163,0.0016429645170770823
hackernews,philpapers,0.01,0.02529179484972488,0.0030715041782976016,0.0005461030849914199
hackernews,stackexchange,0.01,0.027181629616592318,0.0033017766242373625,0.001313798133237217
hackernews,enron_emails,0.01,0.020397179061555804,0.002475601264398719,-0.0012386788277693303
hackernews,gutenberg_pg_19,0.01,0.029816182831018168,0.003622969596180692,0.0016313848048453339
hackernews,pile_cc,0.01,0.0286595259258986,0.003481929595055888,0.0015052445151226507
hackernews,ubuntu_irc,0.01,0.014095327533595992,0.001709424644682045,-0.0007444947176654734
hackernews,europarl,0.01,0.032465565199085056,0.003946179797969407,0.0019832289150260606
hackernews,pubmed_abstracts,0.01,0.029339364851428407,0.003564822695647063,0.0015787180239675677
hackernews,uspto_backgrounds,0.01,0.029757056231229484,0.0036157588685310493,0.001635878027076294
pubmed_abstracts,arxiv,0.01,0.0011519698316302396,0.0001394846669442451,9.209440912364611e-05
pubmed_abstracts,freelaw,0.01,0.0009726268011869266,0.00011776657550965908,6.712844603254288e-05
pubmed_abstracts,nih_exporter,0.01,-0.0007339840062039471,-8.88528855225168e-05,-0.00045404589846116997
pubmed_abstracts,pubmed_central,0.01,0.0005052860572751783,6.117700937524617e-05,1.052231139345567e-05
pubmed_abstracts,wikipedia_en,0.01,2.3685639314763307e-05,2.86754601130923e-06,-5.977948073449363e-05
pubmed_abstracts,dm_mathematics,0.01,-0.014046542101198156,-0.001697640430446068,-0.0021186686886666005
pubmed_abstracts,github,0.01,0.0009338195242403202,0.00011306721560533362,6.424649310951444e-05
pubmed_abstracts,philpapers,0.01,-0.0035351193451305107,-0.000427799110699123,-0.0010326149389761482
pubmed_abstracts,stackexchange,0.01,-0.0016452845782612968,-0.00019914868536741182,-0.0002649198907303507
pubmed_abstracts,enron_emails,0.01,-0.008429735133299587,-0.0010195045323486696,-0.0028173968517368982
pubmed_abstracts,gutenberg_pg_19,0.01,0.000989268636163665,0.00011978182908700674,5.266678087776585e-05
pubmed_abstracts,pile_cc,0.01,-0.00016738826895590364,-2.0264697601302117e-05,-7.347350884491712e-05
pubmed_abstracts,ubuntu_irc,0.01,-0.014731586661258511,-0.0017802842655125772,-0.0023232127416330413
pubmed_abstracts,europarl,0.01,0.003638651004230553,0.0004407153641818873,0.00040451089105849296
pubmed_abstracts,hackernews,0.01,-0.00843145839820636,-0.0010197127311566412,-0.0015787180239675677
pubmed_abstracts,uspto_backgrounds,0.01,0.0009301420363758695,0.00011262189322369665,5.716000310872613e-05
uspto_backgrounds,arxiv,0.01,0.0006081129259518647,7.362759901807792e-05,3.4934406014919976e-05
uspto_backgrounds,freelaw,0.01,0.0004287698955085517,5.191240377744322e-05,9.968442923816734e-06
uspto_backgrounds,nih_exporter,0.01,-0.001277840911882322,-0.00015467950372549666,-0.0005112059015698961
uspto_backgrounds,pubmed_central,0.01,-3.857084840319658e-05,-4.669615912167302e-06,-4.663769171527046e-05
uspto_backgrounds,wikipedia_en,0.01,-0.0005201712663636116,-6.297130347698854e-05,-0.00011693948384321975
uspto_backgrounds,dm_mathematics,0.01,-0.014590399006875643,-0.0017632525104165353,-0.0021758286917753266
uspto_backgrounds,github,0.01,0.0003899626185610572,4.721367055182668e-05,7.086490000788302e-06
uspto_backgrounds,philpapers,0.01,-0.004078976250807997,-0.0004935805290720019,-0.0010897749420848743
uspto_backgrounds,stackexchange,0.01,-0.00218914148394056,-0.0002649605951861034,-0.00032207989383907683
uspto_backgrounds,enron_emails,0.01,-0.008973592038977074,-0.0010852070444449247,-0.0028745568548456243
uspto_backgrounds,gutenberg_pg_19,0.01,0.00044541173048529004,5.392738861287327e-05,-4.493222230960286e-06
uspto_backgrounds,pile_cc,0.01,-0.0007112451746342785,-8.61004623127215e-05,-0.00013063351195364325
uspto_backgrounds,ubuntu_irc,0.01,-0.015275443566936886,-0.0018458853245983953,-0.0023803727447417673
uspto_backgrounds,europarl,0.01,0.0030947940985521782,0.00037481812594153396,0.0003473508879497668
uspto_backgrounds,hackernews,0.01,-0.008975315303884734,-0.001085415215488883,-0.001635878027076294
uspto_backgrounds,pubmed_abstracts,0.01,-3.1406249104470874e-05,-3.802230323035616e-06,-5.716000310872613e-05
