Model,MuSR_rebuilt,complete,file,MUSR,type,S,date,difference
Josephgflowers/Cinder-Phi-2-V1-F16-gguf,1.965625,True,real_attachments/C_efficiency_evolution/detailed_results/Josephgflowers_Cinder-Phi-2-V1-F16-gguf/results_2025-02-13T18-27-04.338360.json,1.965625,chat_finetuned,11.258522615146035,2024-06-26,0.0
Josephgflowers/Differential-Attention-Liquid-Metal-Tinyllama,0.9440104166666662,True,real_attachments/C_efficiency_evolution/detailed_results/Josephgflowers_Differential-Attention-Liquid-Metal-Tinyllama/results_2025-02-13T18-27-04.338360.json,0.9440104166666662,chat_finetuned,5.250959952944555,2024-11-07,0.0
Josephgflowers/TinyLlama-Cinder-Agent-v1,2.232291666666667,True,real_attachments/C_efficiency_evolution/detailed_results/Josephgflowers_TinyLlama-Cinder-Agent-v1/results_2025-02-13T18-27-04.338360.json,2.232291666666667,chat_finetuned,6.332677189374276,2024-06-26,0.0
Josephgflowers/TinyLlama-v1.1-Cinders-World,0.6184895833333329,True,real_attachments/C_efficiency_evolution/detailed_results/Josephgflowers_TinyLlama-v1.1-Cinders-World/results_2025-02-13T18-27-04.338360.json,0.6184895833333329,chat_finetuned,5.683002628938165,2024-10-13,0.0
Josephgflowers/TinyLlama_v1.1_math_code-world-test-1,3.6382812500000004,True,real_attachments/C_efficiency_evolution/detailed_results/Josephgflowers_TinyLlama_v1.1_math_code-world-test-1/results_2025-02-13T18-27-04.338360.json,3.63828125,chat_finetuned,2.0028112750677205,2024-09-09,4.440892098500626e-16
Josephgflowers/Tinyllama-STEM-Cinder-Agent-v1,1.432291666666666,True,real_attachments/C_efficiency_evolution/detailed_results/Josephgflowers_Tinyllama-STEM-Cinder-Agent-v1/results_2025-02-13T18-27-04.338360.json,1.432291666666666,chat_finetuned,5.683635033220809,2024-11-27,0.0
JungZoona/T3Q-Qwen2.5-14B-Instruct-1M-e3,38.688020833333326,True,real_attachments/C_efficiency_evolution/detailed_results/JungZoona_T3Q-Qwen2.5-14B-Instruct-1M-e3/results_2025-03-13T11-19-17.541040.json,,,,,
JungZoona/T3Q-qwen2.5-14b-v1.0-e3,38.688020833333326,True,real_attachments/C_efficiency_evolution/detailed_results/JungZoona_T3Q-qwen2.5-14b-v1.0-e3/results_2025-03-13T18-54-06.038301.json,38.688020833333326,chat_finetuned,47.09154471380421,2025-03-13,0.0
Junhoee/Qwen-Megumin,8.187239583333335,True,real_attachments/C_efficiency_evolution/detailed_results/Junhoee_Qwen-Megumin/results_2025-02-13T18-27-04.338360.json,,,,,
KSU-HW-SEC/Llama3-70b-SVA-FT-1415,17.801041666666663,True,real_attachments/C_efficiency_evolution/detailed_results/KSU-HW-SEC_Llama3-70b-SVA-FT-1415/results_2024-09-14T11-15-52.495807.json,,,,,
KSU-HW-SEC/Llama3-70b-SVA-FT-500,16.993229166666666,True,real_attachments/C_efficiency_evolution/detailed_results/KSU-HW-SEC_Llama3-70b-SVA-FT-500/results_2025-02-13T18-27-04.338360.json,,,,,
KSU-HW-SEC/Llama3-70b-SVA-FT-final,17.801041666666663,True,real_attachments/C_efficiency_evolution/detailed_results/KSU-HW-SEC_Llama3-70b-SVA-FT-final/results_2024-09-14T11-20-10.542367.json,,,,,
KSU-HW-SEC/Llama3.1-70b-SVA-FT-1000step,17.830468749999998,True,real_attachments/C_efficiency_evolution/detailed_results/KSU-HW-SEC_Llama3.1-70b-SVA-FT-1000step/results_2024-09-14T13-17-42.155979.json,,,,,
Khetterman/DarkAtom-12B-v3,16.116927083333334,True,real_attachments/C_efficiency_evolution/detailed_results/Khetterman_DarkAtom-12B-v3/results_2025-02-13T18-27-04.338360.json,,,,,
Khetterman/Kosmos-8B-v1,8.819010416666668,True,real_attachments/C_efficiency_evolution/detailed_results/Khetterman_Kosmos-8B-v1/results_2025-02-13T18-27-04.338360.json,,,,,
Kimargin/GPT-NEO-1.3B-wiki,6.932552083333333,True,real_attachments/C_efficiency_evolution/detailed_results/Kimargin_GPT-NEO-1.3B-wiki/results_2025-02-13T18-27-04.338360.json,6.932552083333333,chat_finetuned,5.349183189126563,2024-10-24,0.0
KingNish/Qwen2.5-0.5b-Test-ft,1.432291666666666,True,real_attachments/C_efficiency_evolution/detailed_results/KingNish_Qwen2.5-0.5b-Test-ft/results_2024-09-29T12-44-22.226822.json,1.432291666666666,chat_finetuned,7.865415598812703,2024-09-29,0.0
KingNish/Reasoning-Llama-3b-v0.1,2.3950520833333333,True,real_attachments/C_efficiency_evolution/detailed_results/KingNish_Reasoning-Llama-3b-v0.1/results_2024-10-26T03-53-11.772801.json,2.3950520833333333,chat_finetuned,20.212379567792407,2024-10-26,0.0
KingNish/qwen-1b-continued,5.6677083333333345,True,real_attachments/C_efficiency_evolution/detailed_results/KingNish_qwen-1b-continued/results_2025-03-07T09-37-53.465122.json,5.6677083333333345,continued,4.792600271519794,2025-03-07,0.0
KingNish/qwen-1b-continued-v2.1,10.957812500000003,True,real_attachments/C_efficiency_evolution/detailed_results/KingNish_qwen-1b-continued-v2.1/results_2025-03-08T10-12-52.903270.json,10.957812500000005,continued,5.461814579103264,2025-03-08,-1.7763568394002505e-15
KingNish/qwen-1b-continued-v2.2,2.2460937499999996,True,real_attachments/C_efficiency_evolution/detailed_results/KingNish_qwen-1b-continued-v2.2/results_2025-03-09T05-05-28.063314.json,2.2460937499999996,continued,4.441641963318088,2025-03-09,0.0
Kquant03/CognitiveFusion2-4x7B-BF16,9.95234375,True,real_attachments/C_efficiency_evolution/detailed_results/Kquant03_CognitiveFusion2-4x7B-BF16/results_2025-02-13T18-27-04.338360.json,9.95234375,merge,15.629054867362484,2024-07-31,0.0
Kquant03/L3-Pneuma-8B,10.211197916666668,True,real_attachments/C_efficiency_evolution/detailed_results/Kquant03_L3-Pneuma-8B/results_2025-02-13T18-27-04.338360.json,10.211197916666668,chat_finetuned,16.617570099377616,2024-10-16,0.0
