replicate,power,set,n,weight_L1,rho,top10_overlap,bottom10_overlap,mean_abs_rank_shift
50,2,A3,193752,0.0041567875221269306,0.9999838949848822,0.9973678777869529,0.9963356729975227,0.0011959383147360785
51,1,A1,10247,0.006261314596336838,0.9999860579347332,0.9960975609756098,0.9960975609756098,0.0011165606989548072
51,1,A2,16104,0.006261314596336838,0.9999660619322595,0.9956548727498448,0.9956548727498448,0.00169777130470126
51,1,A3,193752,0.006261314596336838,0.9999776978213986,0.9960260115606936,0.995767960363336,0.0014138640316262569
51,2,A1,10247,0.005677158205379382,0.9999857646224324,0.9980487804878049,0.9970731707317073,0.0011230368271984892
51,2,A2,16104,0.005677158205379382,0.9999704193562737,0.9937926753569212,0.9968963376784605,0.0015949559976397825
51,2,A3,193752,0.005677158205379382,0.9999691317523164,0.9955099091659785,0.9945809248554913,0.0017061514982097457
52,1,A1,10247,0.004062523955930649,0.9999962713904769,0.9990243902439024,0.9970731707317073,0.0005708135623725292
52,1,A2,16104,0.004062523955930649,0.9999944893078824,0.9975170701427685,0.9981378026070763,0.0006924840745783308
52,1,A3,193752,0.004062523955930649,0.9999924053170469,0.998090421139554,0.9971614368290669,0.0008241366520753707
52,2,A1,10247,0.003690748128797175,0.9999938398059626,0.9960975609756098,1.0,0.0007424690557021219
52,2,A2,16104,0.003690748128797175,0.9999921147694427,0.9987585350713842,0.9968963376784605,0.0008175714043515954
52,2,A3,193752,0.003690748128797175,0.9999920131510758,0.9976259289843105,0.997471098265896,0.0008605109704206353
53,1,A1,10247,0.00565685471434909,0.9999903579004242,0.9970731707317073,0.9970731707317073,0.0009078769900201626
53,1,A2,16104,0.00565685471434909,0.9999863145039516,0.9981378026070763,0.9968963376784605,0.0010857688191188474
53,1,A3,193752,0.00565685471434909,0.9999824817898653,0.9963356729975227,0.9962840627580511,0.0012587410905805076
53,2,A1,10247,0.005368217944425383,0.9999905764765858,0.9990243902439024,0.9990243902439024,0.0009020294271648379
53,2,A2,16104,0.005368217944425383,0.9999875375327433,0.9975170701427685,0.9962756052141527,0.0010253150843412505
53,2,A3,193752,0.005368217944425383,0.9999788029589327,0.9965937241948802,0.9949938067712634,0.0014117147415556378
54,1,A1,10247,0.004260066123867406,0.9999937411243687,0.9980487804878049,0.9980487804878049,0.0007419547749298295
54,1,A2,16104,0.004260066123867406,0.9999868065669247,0.9968963376784605,0.9962756052141527,0.0010587308303281527
54,1,A3,193752,0.004260066123867406,0.9999829411757895,0.9970066061106524,0.9961292320396367,0.001271980892163214
54,2,A1,10247,0.004608505041420557,0.9999896853532412,0.9980487804878049,0.9980487804878049,0.0009578955569846001
54,2,A2,16104,0.004608505041420557,0.9999880583832421,0.9975170701427685,0.9956548727498448,0.001020286913008811
54,2,A3,193752,0.004608505041420557,0.9999767848374458,0.9963356729975227,0.9954066886870355,0.001489007191201719
55,1,A1,10247,0.005614736107572359,0.9999853934176981,0.9941463414634146,0.9951219512195122,0.0011487127709410869
55,1,A2,16104,0.005614736107572359,0.9999562601259905,0.994413407821229,0.9950341402855369,0.0019836213025666008
55,1,A3,193752,0.005614736107572359,0.9999792565708397,0.9958711808422791,0.9960776218001651,0.0013595848941690722
55,2,A1,10247,0.00463555558006034,0.9999918890600061,0.9960975609756098,0.9980487804878049,0.0008524870461006713
55,2,A2,16104,0.00463555558006034,0.9999717609227811,0.9937926753569212,0.9962756052141527,0.0015802725034419838
55,2,A3,193752,0.00463555558006034,0.9999884702596246,0.9970066061106524,0.9968517753922378,0.0009926861296623687
56,1,A1,10247,0.005618839259630547,0.9999931685971377,0.9980487804878049,0.9960975609756098,0.0007799925046434555
56,1,A2,16104,0.005618839259630547,0.9999824467896831,0.9975170701427685,0.994413407821229,0.0012532022973375495
56,1,A3,193752,0.005618839259630547,0.999986868062776,0.997677539223782,0.9969033856317093,0.0010893348698071126
56,2,A1,10247,0.005209429936269074,0.9999924476013964,0.9990243902439024,0.9980487804878049,0.0008141064625388505
56,2,A2,16104,0.005209429936269074,0.9999852634762443,0.9962756052141527,0.9968963376784605,0.0011533560791763622
56,2,A3,193752,0.005209429936269074,0.9999839855919098,0.9975743187448389,0.9966969446738233,0.001219290147303457
57,1,A1,10247,0.005430384670959711,0.9999901445103997,0.9990243902439024,0.9970731707317073,0.000926010149102472
57,1,A2,16104,0.005430384670959711,0.9999839239756348,0.9956548727498448,0.9962756052141527,0.001195185529033957
57,1,A3,193752,0.005430384670959711,0.9999846237548516,0.9968517753922378,0.9968517753922378,0.0011905229476616118
57,2,A1,10247,0.004790903397453836,0.9999901071479066,0.9970731707317073,0.9951219512195122,0.000924219690117454
57,2,A2,16104,0.004790903397453836,0.9999867152392967,0.9981378026070763,0.9981378026070763,0.0010739927184675664
57,2,A3,193752,0.004790903397453836,0.9999824886617789,0.9966969446738233,0.9957163501238646,0.0012795731466573798
58,1,A1,10247,0.0060110431262546185,0.9999826684205062,0.9960975609756098,0.9931707317073171,0.0012699497011500148
58,1,A2,16104,0.0060110431262546185,0.9999596636539778,0.9925512104283054,0.9956548727498448,0.0018954509301068144
58,1,A3,193752,0.0060110431262546185,0.9999817264695899,0.9963872832369942,0.99556151940545,0.00127891810919225
58,2,A1,10247,0.005638787268297439,0.9999869658879289,0.9941463414634146,0.9970731707317073,0.001120922561801287
58,2,A2,16104,0.005638787268297439,0.9999756668777102,0.994413407821229,0.9962756052141527,0.0014533497368939942
58,2,A3,193752,0.005638787268297439,0.9999853474236529,0.9977291494632535,0.9961292320396367,0.0011372063609878752
59,1,A1,10247,0.00490184278489611,0.9999917112033856,0.9970731707317073,0.9941463414634146,0.0008720106680117712
59,1,A2,16104,0.00490184278489611,0.9999758655285901,0.9962756052141527,0.9956548727498448,0.0014575373090312867
59,1,A3,193752,0.00490184278489611,0.9999783890779731,0.9966969446738233,0.9958195706028076,0.001388975964385677
59,2,A1,10247,0.005300811530233169,0.9999876737231503,0.9970731707317073,0.9990243902439024,0.0010676659307150087
59,2,A2,16104,0.005300811530233169,0.9999698537542319,0.9962756052141527,0.9925512104283054,0.0016368162951742634
59,2,A3,193752,0.005300811530233169,0.9999749035627995,0.9966453344343518,0.99556151940545,0.00149692795004806
60,1,A1,10247,0.006654087630020445,0.9999799846781988,0.9960975609756098,0.9951219512195122,0.0013537012772896306
60,1,A2,16104,0.006654087630020445,0.9999655098777954,0.9937926753569212,0.9937926753569212,0.0017508061731877423
60,1,A3,193752,0.006654087630020445,0.9999726263309512,0.9957163501238646,0.995148637489678,0.0015849338717478535
60,2,A1,10247,0.007406468688851666,0.9999774832425518,0.9951219512195122,0.9941463414634146,0.0014334719393029832
60,2,A2,16104,0.007406468688851666,0.9999578317743331,0.9937926753569212,0.9962756052141527,0.0019187255023174008
60,2,A3,193752,0.007406468688851666,0.9999589628980565,0.994942196531792,0.9942196531791907,0.001961688193033687
61,1,A1,10247,0.006492678776777762,0.9999851322036825,0.9960975609756098,0.9960975609756098,0.001140998559356701
61,1,A2,16104,0.006492678776777762,0.999930556465777,0.9913097454996896,0.9919304779639975,0.0025030653336521745
61,1,A3,193752,0.006492678776777762,0.9999760391126434,0.9965421139554087,0.994942196531792,0.0014255258828517279
61,2,A1,10247,0.00597214110552188,0.9999874793935739,0.9970731707317073,0.9980487804878049,0.0010643135819771027
61,2,A2,16104,0.00597214110552188,0.9999559365127113,0.9950341402855369,0.9962756052141527,0.0019828809583213335
61,2,A3,193752,0.00597214110552188,0.9999827666659941,0.9964905037159373,0.9960260115606936,0.001225167583506437
62,1,A1,10247,0.007375882181191999,0.9999774013350445,0.9960975609756098,0.9902439024390244,0.0014313767213417921
62,1,A2,16104,0.007375882181191999,0.9999591163806738,0.9919304779639975,0.9950341402855369,0.0018495495869002502
62,1,A3,193752,0.007375882181191999,0.9999560103271029,0.9954582989265071,0.9939616019818331,0.00201569743054794
62,2,A1,10247,0.004660242055707652,0.9999914707004595,0.9951219512195122,0.9980487804878049,0.0008717630513436304
62,2,A2,16104,0.004660242055707652,0.9999842261052998,0.9975170701427685,0.9975170701427685,0.0011500939373456538
62,2,A3,193752,0.004660242055707652,0.9999860251245171,0.9971098265895953,0.9968001651527663,0.001123676147919002
63,1,A1,10247,0.0057882101210787705,0.9999856750416727,0.9970731707317073,0.9951219512195122,0.0011548841402085955
63,1,A2,16104,0.0057882101210787705,0.9999606949421602,0.9931719428926132,0.9931719428926132,0.0018751223110388534
63,1,A3,193752,0.0057882101210787705,0.9999746489821586,0.99726465730801,0.9946325350949629,0.001490841029720404
63,2,A1,10247,0.004440496617657053,0.9999899231682985,0.9960975609756098,0.9980487804878049,0.0009595526839175422
63,2,A2,16104,0.004440496617657053,0.9999856614216214,0.9975170701427685,0.9968963376784605,0.001115891575598155
63,2,A3,193752,0.004440496617657053,0.9999881328718566,0.997677539223782,0.9966453344343518,0.001031853800535833
64,1,A1,10247,0.0045564579516558686,0.999989496890134,0.9980487804878049,0.9970731707317073,0.0009772096570995808
64,1,A2,16104,0.0045564579516558686,0.9999760529161602,0.9968963376784605,0.9956548727498448,0.0014606606363160076
64,1,A3,193752,0.0045564579516558686,0.999982004696298,0.9969033856317093,0.9959744013212222,0.0012654930643996001
64,2,A1,10247,0.00447512791094409,0.9999915362688466,0.9951219512195122,0.9980487804878049,0.0008675916628572588
64,2,A2,16104,0.00447512791094409,0.9999842354233901,0.9975170701427685,0.9950341402855369,0.0011783195616964642
64,2,A3,193752,0.00447512791094409,0.9999834891795436,0.9969549958711809,0.9960260115606936,0.0012089891437373442
65,1,A1,10247,0.006965830769663825,0.9999817178406092,0.9980487804878049,0.9941463414634146,0.0012897780820372879
65,1,A2,16104,0.006965830769663825,0.9999457601008266,0.9913097454996896,0.9913097454996896,0.0021633630038628694
65,1,A3,193752,0.006965830769663825,0.9999553635305598,0.9964905037159373,0.9925681255161024,0.0019868388613044114
65,2,A1,10247,0.0054774702099706744,0.9999859485351227,0.9970731707317073,0.9970731707317073,0.0011038941540076057
65,2,A2,16104,0.0054774702099706744,0.9999798166258306,0.9968963376784605,0.9962756052141527,0.0013264655299421123
65,2,A3,193752,0.0054774702099706744,0.9999692533347222,0.9965421139554087,0.9942196531791907,0.0016689073306011082
66,1,A1,10247,0.006293885144174491,0.9999888388864409,0.9970731707317073,0.9921951219512195,0.0009886381187060784
66,1,A2,16104,0.006293885144174491,0.999965574282665,0.9950341402855369,0.9956548727498448,0.0017433718830581844
66,1,A3,193752,0.006293885144174491,0.9999774726287887,0.9965937241948802,0.9952002477291495,0.001422943825857217
66,2,A1,10247,0.006071929872943128,0.9999900867714065,0.9970731707317073,0.9970731707317073,0.0009218197131800896
66,2,A2,16104,0.006071929872943128,0.9999865724337458,0.9981378026070763,0.9962756052141527,0.001074247211801877
66,2,A3,193752,0.006071929872943128,0.9999728125958464,0.9965937241948802,0.99556151940545,0.0015389138536852842
67,1,A1,10247,0.004454107538691715,0.9999896571919591,0.9980487804878049,0.9970731707317073,0.0009778763173599598
67,1,A2,16104,0.004454107538691715,0.9999776027791928,0.9981378026070763,0.9956548727498448,0.0014092838304621549
67,1,A3,193752,0.004454107538691715,0.9999865479002537,0.9964905037159373,0.9971614368290669,0.0010731728925493433
67,2,A1,10247,0.004385989720243625,0.9999924523860261,0.9980487804878049,0.9980487804878049,0.0008324872382893006
67,2,A2,16104,0.004385989720243625,0.9999845190863991,0.9975170701427685,0.9956548727498448,0.0011772784526015575
67,2,A3,193752,0.004385989720243625,0.9999904796552674,0.997471098265896,0.9972130470685384,0.0009116622307263145
68,1,A1,10247,0.009774531639555745,0.999965943384842,0.9941463414634146,0.9892682926829268,0.0017519641168400584
68,1,A2,16104,0.009774531639555745,0.9999422835049904,0.9894475481067659,0.9950341402855369,0.0022416929673959797
68,1,A3,193752,0.009774531639555745,0.9998985310080084,0.9934971098265896,0.9893682906688687,0.003078073686059182
68,2,A1,10247,0.008259225729336277,0.9999700173576376,0.9980487804878049,0.9960975609756098,0.0015906894761363673
68,2,A2,16104,0.008259225729336277,0.9999714124152886,0.994413407821229,0.9956548727498448,0.0015212686094780352
68,2,A3,193752,0.008259225729336277,0.99991142265646,0.993239058629232,0.9911230388109001,0.002870102514123019
69,1,A1,10247,0.0067521546458266975,0.9999848541486624,0.9960975609756098,0.9960975609756098,0.0011799696134348575
69,1,A2,16104,0.0067521546458266975,0.9999563718683675,0.9956548727498448,0.994413407821229,0.0019243474914298984
69,1,A3,193752,0.0067521546458266975,0.9999741440721742,0.9962324525185797,0.9949938067712634,0.0015211571438985417
69,2,A1,10247,0.004393246236244749,0.9999931101443535,0.9970731707317073,0.9980487804878049,0.0007979351893656563
69,2,A2,16104,0.004393246236244749,0.9999842763132273,0.9962756052141527,0.9975170701427685,0.0011589934921273028
69,2,A3,193752,0.004393246236244749,0.9999864263366658,0.9973162675474814,0.9965421139554087,0.0011028471818927987
70,1,A1,10247,0.004457767536475154,0.9999941929094055,0.9980487804878049,0.9931707317073171,0.0007216502081422855
70,1,A2,16104,0.004457767536475154,0.9999855958013487,0.9962756052141527,0.9956548727498448,0.0011273437756421313
70,1,A3,193752,0.004457767536475154,0.9999922449083588,0.9981420313790256,0.99726465730801,0.0007840457486493867
70,2,A1,10247,0.004102279613773133,0.9999944825635277,0.9970731707317073,0.9980487804878049,0.0007110598337202645
70,2,A2,16104,0.004102279613773133,0.9999918196563599,0.9975170701427685,0.9975170701427685,0.0008439770157661242
70,2,A3,193752,0.004102279613773133,0.9999939381140179,0.9981420313790256,0.997883980181668,0.0007333938511871934
71,1,A1,10247,0.004307492233577195,0.9999936418962787,0.9980487804878049,0.9970731707317073,0.0007477451954771215
71,1,A2,16104,0.004307492233577195,0.9999842732790296,0.9975170701427685,0.9956548727498448,0.0011714790893469645
71,1,A3,193752,0.004307492233577195,0.999989814783366,0.9975743187448389,0.9968001651527663,0.000968074142466059
71,2,A1,10247,0.003742337622803151,0.9999942941896444,0.9970731707317073,0.9980487804878049,0.0007127931503972501
71,2,A2,16104,0.003742337622803151,0.9999885123319793,0.9962756052141527,0.9975170701427685,0.001001562373138929
71,2,A3,193752,0.003742337622803151,0.9999949703026292,0.9982452518579686,0.9979355904211396,0.0006598663086210891
72,1,A1,10247,0.006701404325859861,0.9999819907875629,0.9960975609756098,0.9951219512195122,0.0012659306921517298
72,1,A2,16104,0.006701404325859861,0.9999357867934264,0.9925512104283054,0.9950341402855369,0.0024361952820822624
72,1,A3,193752,0.006701404325859861,0.9999593406535765,0.9948389760528489,0.993445499587118,0.0019371828658621996
72,2,A1,10247,0.004819898098007199,0.9999898178618328,0.9980487804878049,0.9980487804878049,0.0009624288467551773
72,2,A2,16104,0.004819898098007199,0.9999761619260352,0.9950341402855369,0.9962756052141527,0.0014600745304551711
72,2,A3,193752,0.004819898098007199,0.9999784372763101,0.9969033856317093,0.9955099091659785,0.0014130881092478795
73,1,A1,10247,0.005976147263092008,0.9999900800573108,0.9980487804878049,0.9951219512195122,0.0009562384300516579
73,1,A2,16104,0.005976147263092008,0.9999760237982057,0.994413407821229,0.9931719428926132,0.001471603849691363
73,1,A3,193752,0.005976147263092008,0.9999857608239124,0.9965421139554087,0.9967485549132948,0.00113416015707216
73,2,A1,10247,0.004899030954132352,0.9999907172829966,0.9951219512195122,0.9980487804878049,0.0009101817297774729
73,2,A2,16104,0.004899030954132352,0.9999852060075047,0.9968963376784605,0.9975170701427685,0.0011585539127316755
73,2,A3,193752,0.004899030954132352,0.9999909132619385,0.9971098265895953,0.9973678777869529,0.0009051993897517324
74,1,A1,10247,0.004797091251305032,0.9999926070667479,0.9980487804878049,0.9970731707317073,0.0007561641621939081
74,1,A2,16104,0.004797091251305032,0.9999662862157889,0.9931719428926132,0.9956548727498448,0.0016984191059158688
74,1,A3,193752,0.004797091251305032,0.9999822656033781,0.997883980181668,0.995355078447564,0.0012136209165834967
74,2,A1,10247,0.0042198485452549055,0.999993583833849,0.9990243902439024,0.9970731707317073,0.0007283930004901192
74,2,A2,16104,0.0042198485452549055,0.9999795194640898,0.9962756052141527,0.9956548727498448,0.0013225324511391308
74,2,A3,193752,0.0042198485452549055,0.999987015259347,0.9978323699421965,0.9960776218001651,0.0010606934032614613
75,1,A1,10247,0.005814051544578876,0.9999837176596913,0.9951219512195122,0.9951219512195122,0.0012204644623938804
75,1,A2,16104,0.005814051544578876,0.9999465902067579,0.994413407821229,0.9950341402855369,0.002199022918343238
75,1,A3,193752,0.005814051544578876,0.9999697768873717,0.9953034682080925,0.9946841453344344,0.0016674828172426178
75,2,A1,10247,0.005921297393889066,0.9999870011090496,0.9960975609756098,0.9951219512195122,0.0010793801038616686
75,2,A2,16104,0.005921297393889066,0.9999701548064118,0.9950341402855369,0.9962756052141527,0.00163403229233529
75,2,A3,193752,0.005921297393889066,0.999975018656712,0.9958711808422791,0.9949938067712634,0.0015273576502266577
76,1,A1,10247,0.007301404546777017,0.9999744329128448,0.9980487804878049,0.9941463414634146,0.0015284995975610102
76,1,A2,16104,0.007301404546777017,0.9999477966623935,0.9925512104283054,0.9931719428926132,0.002137813415481931
76,1,A3,193752,0.007301404546777017,0.9999226478099693,0.9950970272502064,0.9906585466556564,0.002687254359831765
76,2,A1,10247,0.0061878648146223465,0.9999829187157515,0.9970731707317073,0.9941463414634146,0.001202445587927636
76,2,A2,16104,0.0061878648146223465,0.9999768652450257,0.9968963376784605,0.9968963376784605,0.0014209288284866698
76,2,A3,193752,0.0061878648146223465,0.9999492622868067,0.9961808422791082,0.9925165152766309,0.002107490742110166
77,1,A1,10247,0.006545117641044318,0.9999905164400781,0.9980487804878049,0.9970731707317073,0.0008869438578442613
77,1,A2,16104,0.006545117641044318,0.999959153411678,0.9931719428926132,0.9937926753569212,0.0018841452565280471
77,1,A3,193752,0.006545117641044318,0.9999814484651339,0.9974194880264244,0.9963356729975227,0.0012630140446118858
77,2,A1,10247,0.006379748116620711,0.9999910086100663,0.9990243902439024,0.9990243902439024,0.0008743915975131248
77,2,A2,16104,0.006379748116620711,0.9999807399586368,0.9968963376784605,0.9975170701427685,0.001282831490986679
77,2,A3,193752,0.006379748116620711,0.9999840257314773,0.9972130470685384,0.9966453344343518,0.001172610829636904
78,1,A1,10247,0.0031004791470352483,0.9999962497648427,0.9980487804878049,0.9980487804878049,0.0005732135393098937
78,1,A2,16104,0.0031004791470352483,0.9999955219637523,0.9975170701427685,0.9975170701427685,0.0006361562165842539
78,1,A3,193752,0.0031004791470352483,0.9999979096450925,0.9987097440132122,0.9988129644921553,0.00043341615419263164
78,2,A1,10247,0.0028707997842911323,0.9999964988109539,0.9990243902439024,0.9980487804878049,0.0005596136699981616
78,2,A2,16104,0.0028707997842911323,0.9999972289068572,0.9987585350713842,0.9993792675356921,0.0004727252244415275
78,2,A3,193752,0.0028707997842911323,0.9999927166760904,0.9979872006606111,0.9968517753922378,0.0008339095766374684
79,1,A1,10247,0.008459442327034435,0.9999715569154158,0.9960975609756098,0.9931707317073171,0.0016185558750202106
79,1,A2,16104,0.008459442327034435,0.9999365394698495,0.9906890130353817,0.9925512104283054,0.0023544335144955702
79,1,A3,193752,0.008459442327034435,0.9999412421629807,0.9955099091659785,0.9924649050371593,0.002257271571593002
79,2,A1,10247,0.007654210137811066,0.9999715296240662,0.9941463414634146,0.9951219512195122,0.0016189939660484598
79,2,A2,16104,0.007654210137811066,0.9999471520505323,0.9956548727498448,0.9950341402855369,0.0020966471906773876
79,2,A3,193752,0.007654210137811066,0.9999388320009288,0.9947873658133773,0.9918971924029728,0.0023202064204651705
80,1,A1,10247,0.0033383929744081192,0.9999979558366574,0.9980487804878049,0.9990243902439024,0.00042393878329302534
80,1,A2,16104,0.0033383929744081192,0.9999945725931623,0.9981378026070763,0.9981378026070763,0.0006912347436644424
80,1,A3,193752,0.0033383929744081192,0.9999967660752254,0.9985033030553262,0.9982452518579686,0.0005307531232088309
80,2,A1,10247,0.0045876426379799565,0.9999952702429549,0.9990243902439024,0.9980487804878049,0.0006470604487238785
80,2,A2,16104,0.0045876426379799565,0.9999885806301612,0.9968963376784605,0.9975170701427685,0.0009951769040234995
80,2,A3,193752,0.0045876426379799565,0.999990790100311,0.9982452518579686,0.9968001651527663,0.0008523803012357334
81,1,A1,10247,0.009150111203922572,0.9999711885100802,0.9941463414634146,0.9931707317073171,0.0016072226505937672
81,1,A2,16104,0.009150111203922572,0.9999464483005478,0.9931719428926132,0.9931719428926132,0.0021691083836829117
81,1,A3,193752,0.009150111203922572,0.9999649337897053,0.9957163501238646,0.9947873658133773,0.001774796227951195
81,2,A1,10247,0.00788338417266191,0.9999829289764959,0.9951219512195122,0.9951219512195122,0.001233892904781515
81,2,A2,16104,0.00788338417266191,0.9999682883380622,0.9950341402855369,0.9956548727498448,0.0016377417254808476
81,2,A3,193752,0.00788338417266191,0.9999706556020872,0.9960776218001651,0.9945293146160198,0.001634357154408635
82,1,A1,10247,0.005846950791235348,0.9999892519260146,0.9980487804878049,0.9941463414634146,0.000986447663564833
82,1,A2,16104,0.005846950791235348,0.9999701621936489,0.9937926753569212,0.9950341402855369,0.0016339320373854101
82,1,A3,193752,0.005846950791235348,0.9999809696284365,0.9965937241948802,0.9959744013212222,0.0013016796888050803
82,2,A1,10247,0.00511864106505109,0.9999914754516303,0.9960975609756098,0.9980487804878049,0.0008837629360304528
82,2,A2,16104,0.00511864106505109,0.999981634865952,0.9975170701427685,0.9975170701427685,0.0012817980938109937
82,2,A3,193752,0.00511864106505109,0.9999848742142718,0.9966453344343518,0.9962840627580511,0.0011759204870105343
83,1,A1,10247,0.0050371609633155165,0.9999922957200735,0.9980487804878049,0.9960975609756098,0.0008335729421419178
83,1,A2,16104,0.0050371609633155165,0.9999840673960706,0.9956548727498448,0.9968963376784605,0.0011792604158414913
83,1,A3,193752,0.0050371609633155165,0.9999910320698592,0.99726465730801,0.9973678777869529,0.0008822476121925411
83,2,A1,10247,0.005870567028142384,0.9999908010865111,0.9960975609756098,1.0,0.000902810372041282
83,2,A2,16104,0.005870567028142384,0.9999867561262605,0.9975170701427685,0.9975170701427685,0.0010753962877658853
83,2,A3,193752,0.005870567028142384,0.9999893290977324,0.9972130470685384,0.9972130470685384,0.0009599855619023406
84,1,A1,10247,0.006079056822402264,0.9999873717226758,0.9970731707317073,0.9912195121951219,0.0010777801192367591
84,1,A2,16104,0.006079056822402264,0.9999718888820254,0.9950341402855369,0.9950341402855369,0.0015379417788349895
84,1,A3,193752,0.006079056822402264,0.9999776172458743,0.9968517753922378,0.9958711808422791,0.0014212872390381244
84,2,A1,10247,0.006719362235483386,0.9999870226008479,0.9931707317073171,0.9980487804878049,0.001080999135922589
84,2,A2,16104,0.006719362235483386,0.9999718791904071,0.9956548727498448,0.9956548727498448,0.0015366384644865502
84,2,A3,193752,0.006719362235483386,0.9999732561111159,0.9965421139554087,0.9949938067712634,0.0015742094246865923
85,1,A1,10247,0.00421018039332121,0.9999940409165526,0.9990243902439024,0.9970731707317073,0.0007301263171671045
85,1,A2,16104,0.00421018039332121,0.9999856203306536,0.9968963376784605,0.9968963376784605,0.0011194004988439523
85,1,A3,193752,0.00421018039332121,0.9999900401104084,0.9981936416184971,0.9965421139554087,0.0009659917679754482
85,2,A1,10247,0.0022787174749304244,0.9999977976762051,1.0,0.9990243902439024,0.0004413481398069232
85,2,A2,16104,0.0022787174749304244,0.9999967181559843,0.9981378026070763,0.9987585350713842,0.0005344282901330128
85,2,A3,193752,0.0022787174749304244,0.9999984614136633,0.9989677952105698,0.9987097440132122,0.00037297588191499486
86,1,A1,10247,0.004591662845727731,0.9999950891631222,0.9970731707317073,0.9951219512195122,0.0006612507885519462
86,1,A2,16104,0.004591662845727731,0.999990857916242,0.9975170701427685,0.9987585350713842,0.0008818039795477434
86,1,A3,193752,0.004591662845727731,0.9999900037051389,0.9980388109000826,0.9968517753922378,0.0009424050915572125
86,2,A1,10247,0.00424132887134316,0.9999933720387012,0.9970731707317073,0.9990243902439024,0.0007589069929794675
86,2,A2,16104,0.00424132887134316,0.9999908526006495,0.9975170701427685,0.9975170701427685,0.0008621077378559482
86,2,A3,193752,0.00424132887134316,0.9999844486200559,0.997471098265896,0.9963356729975227,0.0011522430803114433
87,1,A1,10247,0.006332745041699263,0.999988474563097,0.9980487804878049,0.9970731707317073,0.001013761686804362
87,1,A2,16104,0.006332745041699263,0.999978519971771,0.9975170701427685,0.994413407821229,0.0013747344323496872
87,1,A3,193752,0.006332745041699263,0.9999808873354783,0.9971614368290669,0.9956131296449215,0.001295191115167167
87,2,A1,10247,0.006495558597186198,0.9999863840144981,0.9941463414634146,0.9980487804878049,0.0010569422242409118
87,2,A2,16104,0.006495558597186198,0.9999831899669982,0.9962756052141527,0.9962756052141527,0.001228061440675352
87,2,A3,193752,0.006495558597186198,0.9999602450325975,0.9963356729975227,0.9939099917423617,0.0018806542247945901
88,1,A1,10247,0.004765045857601357,0.9999910766432629,0.9980487804878049,0.9951219512195122,0.000891210483510687
88,1,A2,16104,0.004765045857601357,0.9999890808791471,0.9993792675356921,0.9975170701427685,0.000987704054297834
88,1,A3,193752,0.004765045857601357,0.9999828219343444,0.9971614368290669,0.9956131296449215,0.0012847206383048706
88,2,A1,10247,0.0042031609222477825,0.9999915117768959,0.9980487804878049,0.9990243902439024,0.000858772699984245
88,2,A2,16104,0.0042031609222477825,0.9999902904206998,0.9981378026070763,0.9962756052141527,0.0009210962079814539
88,2,A3,193752,0.0042031609222477825,0.9999805045895308,0.9965937241948802,0.9956131296449215,0.0013751508645848398
89,1,A1,10247,0.005934739204461175,0.9999837467801298,0.9960975609756098,0.9951219512195122,0.001220407320085848
89,1,A2,16104,0.005934739204461175,0.999971922614489,0.9956548727498448,0.9956548727498448,0.0015557100407214012
89,1,A3,193752,0.005934739204461175,0.9999760141598759,0.995767960363336,0.995355078447564,0.001491682642313869
89,2,A1,10247,0.00573931046554349,0.9999866298485502,0.9970731707317073,0.9970731707317073,0.0010997037180852233
89,2,A2,16104,0.00573931046554349,0.9999688673871169,0.994413407821229,0.9975170701427685,0.0016344872955693607
89,2,A3,193752,0.00573931046554349,0.9999797864048776,0.9960260115606936,0.99556151940545,0.0013628976415933716
90,1,A1,10247,0.004084099847549011,0.9999954749113463,0.9990243902439024,0.9951219512195122,0.0006125845895442775
90,1,A2,16104,0.004084099847549011,0.9999910783035857,0.9962756052141527,0.9968963376784605,0.0008871868991643735
90,1,A3,193752,0.004084099847549011,0.9999908892303757,0.9979355904211396,0.9973678777869529,0.0008887497713980514
90,2,A1,10247,0.0040456155533100426,0.9999941693989174,0.9951219512195122,0.9970731707317073,0.0006668888296111517
90,2,A2,16104,0.0040456155533100426,0.9999883616622245,0.9968963376784605,0.9975170701427685,0.0009965419137257109
90,2,A3,193752,0.0040456155533100426,0.9999888029199564,0.9974194880264244,0.9969033856317093,0.000984089395593778
91,1,A1,10247,0.00602601642983,0.9999909039839325,0.9990243902439024,0.9941463414634146,0.000850296590959426
91,1,A2,16104,0.00602601642983,0.99997759914735,0.994413407821229,0.9962756052141527,0.0014141114918948346
91,1,A3,193752,0.00602601642983,0.9999773858383482,0.9964905037159373,0.995355078447564,0.0014229317320382186
91,2,A1,10247,0.006405403755964396,0.9999875412368647,0.9970731707317073,0.9951219512195122,0.00100751412779281
91,2,A2,16104,0.006405403755964396,0.9999892697895624,0.9981378026070763,0.9968963376784605,0.0009627714194546179
91,2,A3,193752,0.006405403755964396,0.9999717348971112,0.995767960363336,0.994942196531792,0.0016173910181025806
92,1,A1,10247,0.008301129152048458,0.9999616726399665,0.9941463414634146,0.9912195121951219,0.00183263000834592
92,1,A2,16104,0.008301129152048458,0.9999187547784034,0.9894475481067659,0.9900682805710739,0.0026530698744302124
92,1,A3,193752,0.008301129152048458,0.9998971232729363,0.9941164327002477,0.9886973575557391,0.0031003073997749398
